budget,obj,obj2
0.40000000000000036,13.100170773026981,0.4065912313606614
0.8000000000000007,26.273320788749643,0.4065912313606614
1.200000000000001,25.147377513300274,0.4065912313606614
1.6000000000000014,23.110525306175944,0.4065912313606614
2.0000000000000018,24.647660538548745,0.4065912313606614
2.400000000000002,20.603660955698395,0.4065912313606614
2.8000000000000025,31.693145821383318,0.4065912313606614
3.091836388429801,14.954105947863997,0.4065912313606614
3.4918363884298014,12.889249858756964,0.4065912313606614
3.8918363884298013,12.569418939980892,0.4065912313606614
4.291836388429801,9.880670690071229,0.4065912313606614
4.691836388429801,8.834974692433024,0.4065912313606614
5.091836388429801,8.01745351359178,0.4065912313606614
5.366757321209832,6.858059736461453,0.4065912313606614
5.766757321209832,6.809191790019071,0.4065912313606614
6.086875745619857,7.029031646652689,0.4065912313606614
6.486875745619856,6.121693773975234,0.4065912313606614
6.836918196422754,5.755432543140118,0.4065912313606614
7.168246435790736,5.565804973620898,0.4065912313606614
7.568246435790736,4.98850942927025,0.4065912313606614
7.646943667084882,4.988509423324997,0.4065912313606614
