% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=150368, Wed May 29 13:19:38 2024, <python>{}</python>
1 10 0.2344781786643559 1.00004687609865 6.341590907702023 6.3415909077020229e+00 9.758853181535848 66.7900403461124   
2 20 0.21724141157405302 1.1165768117658534 6.341590907702023 6.5484607349737232e+00 9.129826651984484 12.724056814847   
3 30 0.20831814095161597 1.1311389665930356 6.341590907702023 6.8025985893737566e+00 8.807838388890481 23.06099660568459   
4 40 0.20218461582298625 1.1686759257309527 4.279157866165284 4.2791578661652840e+00 7.274274133736556 23.229703490760016   
5 50 0.19980149805633934 1.1797098435399567 4.279157866165284 5.6414534557087253e+00 7.406898071599661 11.735467254547068   
6 60 0.19488926135112922 1.2224139108344538 4.279157866165284 6.5406302932229927e+00 11.2769285379626 62.21925649281644   
7 70 0.1943080452204393 1.2422173535360024 4.279157866165284 6.0961741819777364e+00 10.285293082779848 38.54963497968802   
8 80 0.1965907937623621 1.296033423965274 4.279157866165284 5.4306528949818320e+00 8.591135829624983 10.837827706758127   
9 90 0.19304705680020062 1.3197739547391165 4.279157866165284 4.6314107767432127e+00 6.348081469319795 421.05726382607133   
10 100 0.19683308633359234 1.339150368069642 4.279157866165284 5.3311347185499018e+00 7.203426035663293 18.91293578024045   
11 110 0.1923544864060136 1.3737496858501719 4.279157866165284 5.2797628372093746e+00 7.748245405310448 28.07513825689884   
12 120 0.18255270900309328 1.4297140086778681 4.279157866165284 4.8798317517889194e+00 6.812212973088977 82.52528239691166   
13 130 0.1751123280042207 1.4240194275767069 4.279157866165284 4.8876603123037636e+00 24.84201615101122 63.58744021335056   
14 140 0.16768089434143574 1.4621110705848988 4.279157866165284 4.8129806242666566e+00 7.365318702955784 40.24217091216492   
15 150 0.15852763072380685 1.4814053529369433 4.279157866165284 4.7035798663670043e+00 6.712348697749059 9.501815336320682   
16 160 0.15506469990222851 1.4837849618586467 4.279157866165284 6.0116195671629455e+00 7.878948008488408 10.431763437536008   
17 170 0.14625363447852194 1.4880667526595255 4.279157866165284 4.9717295430197392e+00 7.532358256187207 12.968822545514733   
18 180 0.14448251247390057 1.4986035416943921 4.279157866165284 4.7139981490540528e+00 7.808204659670523 50.9283026352517   
19 190 0.1466371109116033 1.5289925341240793 4.279157866165284 4.5031079573460939e+00 5.62291879973791 15.268488904355841   
20 200 0.14589060918646524 1.5875600750476564 4.279157866165284 4.5478897382051811e+00 6.751258809531338 8.44792708973534   
21 210 0.14913833786647368 1.6568100182820062 4.279157866165284 4.9908850622615510e+00 6.843093319613451 16.104761345065334   
22 220 0.15189382318180644 1.7354731714682132 4.113964283888789 4.1139642838887891e+00 5.6572046904456865 9.230722824233585   
23 230 0.15440660999777828 1.7681520300573603 4.113964283888789 4.3715383736692157e+00 6.015021758293134 7.711733609340952   
24 240 0.15491217601871946 1.8121864028867039 4.113964283888789 4.7312913235911322e+00 5.0601745337589366 16.610073012110526   
25 250 0.15518374359386025 1.838591482896202 4.113964283888789 5.6178968217573626e+00 8.185643856325033 23.31014775194669   
26 260 0.15280033737282525 1.8447129295634308 4.113964283888789 5.0240079827616615e+00 8.252742941485495 87.26719932889952   
27 270 0.14949084072254085 1.8607891443896554 4.113964283888789 5.2655650605211655e+00 7.218684353388543 54.2895487801306   
28 280 0.14919491577320895 1.876672081945272 4.113964283888789 4.5240229129841127e+00 7.100616186291945 19.053831350771524   
29 290 0.1423745980698832 1.8778254716722074 4.113964283888789 4.5670331217217619e+00 6.25924912834112 86.15096732379168   
30 300 0.13387375015235584 1.9038009960600497 4.113964283888789 4.6822361303668680e+00 6.91913473921284 14.27200403751143   
31 310 0.13136345898261792 1.8749695746947759 4.113964283888789 4.2574400164546997e+00 5.203362192667318 13.686054681832067   
32 320 0.12881772048687445 1.9012472058140197 4.113964283888789 4.5300024631552755e+00 5.637919761743044 28.768727226332768   
33 330 0.12381596683819608 1.888332402016926 3.89122609917293 3.8912260991729299e+00 5.056756062538766 21.795364486219782   
34 340 0.11810308015486316 1.9446029685078694 3.89122609917293 4.3903616271358832e+00 6.453975696180246 12.021179713348728   
35 350 0.11308983006472786 1.9573996925310668 3.89122609917293 4.2494411077718475e+00 5.790027443921984 18.73657347168854   
36 360 0.10934691231592707 1.9361093181323947 3.5350226804162803 3.5350226804162803e+00 6.510784595013089 14.924211146749121   
37 370 0.10582398839270635 1.9342506103220194 3.5350226804162803 3.8417222730078651e+00 4.944176017823793 5.906856461698126   
38 380 0.10677774260523917 1.9406946848595024 3.426472068058934 3.4264720680589340e+00 4.763283093268768 14.485746717118946   
39 390 0.10782059367782512 1.9600661060407782 3.288296785847726 3.2882967858477259e+00 4.977571499404817 20.556649168170708   
40 400 0.10853188385473223 2.025061986904712 3.288296785847726 3.6034092723118913e+00 5.5360924757258605 17.365229308146326   
41 410 0.10903705686533412 2.094900343700278 3.288296785847726 4.0258707194191921e+00 5.09901767520345 20.18054119421381   
42 420 0.10489565364383802 2.1184921067653417 3.288296785847726 3.8230408938760787e+00 5.167870264086305 12.731116514597671   
43 430 0.1022967780797867 2.154235870459511 3.288296785847726 3.6768898325987109e+00 4.480769627302389 18.479756951736817   
44 440 0.09902236942864429 2.1355892779521772 3.288296785847726 3.7137348574449680e+00 4.656283488306212 8.664870023884712   
45 450 0.09569102161726147 2.161565834251498 3.288296785847726 3.6884024760995389e+00 4.761240746024745 16.132499685606717   
46 460 0.09588145489733088 2.1606775802134917 3.288296785847726 3.7052546025199953e+00 4.481206243610895 4.999933956833022   
47 470 0.09216020794133192 2.196221833455884 3.288296785847726 4.5865021844617653e+00 4.9577090002250825 17.713843310702053   
48 480 0.09239612984140608 2.1991660663575527 3.288296785847726 3.5183761444234327e+00 5.616472744170082 16.7689657526126   
49 490 0.09583647215274231 2.1990188926508227 3.288296785847726 3.6128796544364179e+00 4.442653441383597 9.61305366057126   
50 500 0.09817605879232248 2.2029677767832974 3.288296785847726 3.4901271558094606e+00 4.879528257484958 17.307658678155875   
51 510 0.09901620836597472 2.206636017327298 3.288296785847726 3.5118700351658565e+00 5.101846818701755 17.906246228985133   
52 520 0.09801973616392178 2.1833870526329697 3.288296785847726 3.5811735337103299e+00 5.444916317215743 57.605252241182434   
53 530 0.09723347780254654 2.1855775244842097 3.288296785847726 3.6864857017758492e+00 4.295566878524792 4.9807736673680925   
54 540 0.10040668324727396 2.1849316622669135 3.288296785847726 3.6652472700602376e+00 5.5138084700419805 14.444473574190678   
55 550 0.10269118458305462 2.2382380251955123 3.288296785847726 3.8896417702261603e+00 5.063700028071798 8.520895556441161   
56 560 0.10463851129821203 2.2120842220646284 3.288296785847726 3.7636853426157568e+00 4.628675818104158 16.94727547386048   
57 570 0.10229396913201494 2.2445504253665938 3.288296785847726 3.7011205612156566e+00 4.52007764880999 15.185883678318653   
58 580 0.09723297833044411 2.2524775508784534 3.288296785847726 3.4212350722712768e+00 4.74640379069805 17.67279699642223   
59 590 0.09060012478470984 2.2528491273382087 3.288296785847726 3.3686631864432544e+00 4.2149455215921545 7.401855071383063   
60 600 0.08719829254705194 2.2193304311897375 3.288296785847726 3.6227419752155869e+00 4.391847952162573 15.011955969664463   
61 610 0.08240121472979038 2.196111999944636 3.288296785847726 3.6266420874149103e+00 4.833241996504713 7.006821877082704   
62 620 0.0773145635348157 2.2003638448986518 3.288296785847726 3.3542982426285239e+00 4.200215579810671 14.006144268993484   
63 630 0.07657261103655878 2.187361844102292 3.1903873590057192 3.1903873590057192e+00 4.292071467635308 14.295304039548421   
64 640 0.07817149478160428 2.227617622528446 3.1903873590057192 3.3100573518172549e+00 4.356904433406837 5.852222511843865   
65 650 0.07954797598181507 2.2958535303059753 3.1903873590057192 3.3986749769368156e+00 4.133426375310499 17.489002019997038   
