% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=150368, Wed May 29 13:19:38 2024
1 10 -0.038804963178638165 -0.008959384312147666 0.004116808629642544 0.027352442108518837 0.9611534766537824 0.9670730710966822 0.9689374863406427 0.9897773843462074 0.9921375561992583 0.9974724243265075 0.999762269103275 1.0000182725385807 1.0010324402847883 1.0042661422222285 1.0065629395199127 1.0071785964414 1.0096367151839387 1.0148776547147613 1.016917591204978 1.0592198985009056
2 20 -0.0454141567656302 -0.011542097821648112 0.007523780093614206 0.036876727106584725 0.9611534766537824 0.9670730710966822 0.9689374863406427 0.9897773843462074 0.9921375561992583 0.9974724243265075 0.999762269103275 1.0000182725385807 1.0010324402847883 1.0042661422222285 1.0065629395199127 1.0071785964414 1.0096367151839387 1.0148776547147613 1.016917591204978 1.0592198985009056
3 30 -0.05043103671114423 -0.015444513456816323 0.009828305801679114 0.04579118032274097 0.9611534766537824 0.9670730710966822 0.9689374863406427 0.9897773843462074 0.9921375561992583 0.9974724243265075 0.999762269103275 1.0000182725385807 1.0010324402847883 1.0042661422222285 1.0065629395199127 1.0071785964414 1.0096367151839387 1.0148776547147613 1.016917591204978 1.0592198985009056
4 40 -0.06474303872457286 -0.015073891313332723 0.012169867035708236 0.059161646838574916 0.9611534766537824 0.9670730710966822 0.9689374863406427 0.9897773843462074 0.9921375561992583 0.9974724243265075 0.999762269103275 1.0000182725385807 1.0010324402847883 1.0042661422222285 1.0065629395199127 1.0071785964414 1.0096367151839387 1.0148776547147613 1.016917591204978 1.0592198985009056
5 50 -0.08342566538788806 -0.019051719866437236 0.011466457699714648 0.056262909341286464 0.9611534766537824 0.9670730710966822 0.9689374863406427 0.9897773843462074 0.9921375561992583 0.9974724243265075 0.999762269103275 1.0000182725385807 1.0010324402847883 1.0042661422222285 1.0065629395199127 1.0071785964414 1.0096367151839387 1.0148776547147613 1.016917591204978 1.0592198985009056
6 60 -0.08880392873123376 -0.022790518814598856 0.01798800560788621 0.06174918806956465 0.9611534766537824 0.9670730710966822 0.9689374863406427 0.9897773843462074 0.9921375561992583 0.9974724243265075 0.999762269103275 1.0000182725385807 1.0010324402847883 1.0042661422222285 1.0065629395199127 1.0071785964414 1.0096367151839387 1.0148776547147613 1.016917591204978 1.0592198985009056
7 70 -0.10022149939109622 -0.02377003772039664 0.020916479369967902 0.08499746646447894 0.9611534766537824 0.9670730710966822 0.9689374863406427 0.9897773843462074 0.9921375561992583 0.9974724243265075 0.999762269103275 1.0000182725385807 1.0010324402847883 1.0042661422222285 1.0065629395199127 1.0071785964414 1.0096367151839387 1.0148776547147613 1.016917591204978 1.0592198985009056
8 80 -0.10791194609844164 -0.02333036976816958 0.02133817131043483 0.08885403517526382 0.9611534766537824 0.9670730710966822 0.9689374863406427 0.9897773843462074 0.9921375561992583 0.9974724243265075 0.999762269103275 1.0000182725385807 1.0010324402847883 1.0042661422222285 1.0065629395199127 1.0071785964414 1.0096367151839387 1.0148776547147613 1.016917591204978 1.0592198985009056
9 90 -0.10099109275267838 -0.026142973214263274 0.021847319037469646 0.09746293914574933 0.9611534766537824 0.9670730710966822 0.9689374863406427 0.9897773843462074 0.9921375561992583 0.9974724243265075 0.999762269103275 1.0000182725385807 1.0010324402847883 1.0042661422222285 1.0065629395199127 1.0071785964414 1.0096367151839387 1.0148776547147613 1.016917591204978 1.0592198985009056
10 100 -0.10376928577271119 -0.023406574054405254 0.027027816603483377 0.10166569876750407 0.9611534766537824 0.9670730710966822 0.9689374863406427 0.9897773843462074 0.9921375561992583 0.9974724243265075 0.999762269103275 1.0000182725385807 1.0010324402847883 1.0042661422222285 1.0065629395199127 1.0071785964414 1.0096367151839387 1.0148776547147613 1.016917591204978 1.0592198985009056
11 110 -0.12082043195233472 -0.023849622602512496 0.029132297659631004 0.10834172736657023 0.9611534766537824 0.9670730710966822 0.9689374863406427 0.9897773843462074 0.9921375561992583 0.9974724243265075 0.999762269103275 1.0000182725385807 1.0010324402847883 1.0042661422222285 1.0065629395199127 1.0071785964414 1.0096367151839387 1.0148776547147613 1.016917591204978 1.0592198985009056
12 120 -0.11189708808572864 -0.02214019417163506 0.02774919897307651 0.1034700213278959 0.9611534766537824 0.9670730710966822 0.9689374863406427 0.9897773843462074 0.9921375561992583 0.9974724243265075 0.999762269103275 1.0000182725385807 1.0010324402847883 1.0042661422222285 1.0065629395199127 1.0071785964414 1.0096367151839387 1.0148776547147613 1.016917591204978 1.0592198985009056
13 130 -0.11667749410001413 -0.025991131939660447 0.02646897221330592 0.1095639307895009 0.9611534766537824 0.9670730710966822 0.9689374863406427 0.9897773843462074 0.9921375561992583 0.9974724243265075 0.999762269103275 1.0000182725385807 1.0010324402847883 1.0042661422222285 1.0065629395199127 1.0071785964414 1.0096367151839387 1.0148776547147613 1.016917591204978 1.0592198985009056
14 140 -0.1252315025229019 -0.02265993666702383 0.029944121007227112 0.10497650905797154 0.9611534766537824 0.9670730710966822 0.9689374863406427 0.9897773843462074 0.9921375561992583 0.9974724243265075 0.999762269103275 1.0000182725385807 1.0010324402847883 1.0042661422222285 1.0065629395199127 1.0071785964414 1.0096367151839387 1.0148776547147613 1.016917591204978 1.0592198985009056
15 150 -0.12586885115372282 -0.025945502759017868 0.03274447957450119 0.10617802853335714 0.9611534766537824 0.9670730710966822 0.9689374863406427 0.9897773843462074 0.9921375561992583 0.9974724243265075 0.999762269103275 1.0000182725385807 1.0010324402847883 1.0042661422222285 1.0065629395199127 1.0071785964414 1.0096367151839387 1.0148776547147613 1.016917591204978 1.0592198985009056
16 160 -0.13496288763385358 -0.029550964430747527 0.03711298341625552 0.10847594704549973 0.9611534766537824 0.9670730710966822 0.9689374863406427 0.9897773843462074 0.9921375561992583 0.9974724243265075 0.999762269103275 1.0000182725385807 1.0010324402847883 1.0042661422222285 1.0065629395199127 1.0071785964414 1.0096367151839387 1.0148776547147613 1.016917591204978 1.0592198985009056
17 170 -0.14611533424730871 -0.022172424987917112 0.039968910343177295 0.1143656714840715 0.8457627661335928 0.8804212771753831 0.9112888961870604 0.917973160910887 0.9352099880168457 0.9398426255059925 0.9673335559643824 0.9771440306003324 0.9849041887100933 1.0020509965446536 1.029401962937284 1.0420854057376185 1.0524944029479006 1.0772851580153235 1.1374655779890797 1.2272271258504923
